,code,name,weight,eps,roe,net_profits,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,label3_3,label3_2,label3_1
1,600004,白云机场,0.11,0.57,10.43,117670.07,23.92,38.9515,4918.4892,2.3768,5.6854,47.4901,41.9282,6.4396,2.2028,122.5713,8.466000000000001,11.3577,36.0153,19.0467,-38.0435,36.939,0.5415,0.5252,22.9456,-68384.4222,72.8052,27.1948,0.3236,0.0789,1.3487,0.2901,36.3402,0,0,-1
2,600009,上海机场,0.52,1.4,11.52,269212.25,44.8,48.2332,6008.7949,3.1182,4.7846,56.431000000000004,165.8007,1.6285,0.5745,469.9739,14.8952,27.1099,11.3548,1.1245,28.4404,11.7855,4.6264,4.6183,369.5868,-5400.8149,92.141,7.859,0.4606,0.1037,0.9832,1.3196,132.0979,0,0,-1
3,600010,包钢股份,0.29,0.03,2.89,140657.64,4.03,15.1523,34881.7116,0.7652,15.539000000000001,17.3756,1.8347,147.16299999999998,0.9898,272.7824,74.3852,558.3083,2.8546,2.4059,329.1667,2.813,0.4301,0.2316,8.6284,267.9028,33.8546,66.1454,0.1115,0.0269,2.7686,0.0407,4.4469,0,0,1
4,600011,华能国际,0.35,0.19,3.93,286033.9,2.57,12.0543,111074.3506,7.3073,7.0937,38.0619,13.4806,20.0288,2.4433,110.5063,33.4697,-70.9383,-5.1331,27.7446,-69.3548,-8.0952,0.3348,0.2875,10.2491,166.3772,24.4518,75.5482,0.1941,0.0563,6.4468,0.0745,13.3777,0,0,1
6,600018,上港集团,0.18,0.21,7.75,476329.42,18.89,30.2197,25215.3512,1.0881,8.9323,30.2274,2.4525,110.0917,0.9596,281.3672,10.5322,20.6684,3.9308,1.61,20.3162,4.1586,0.9281,0.6659,50.1946,1413.3623,58.5115,41.4885,0.3337,0.0705,1.4596,0.17,27.1129,0,1,1
7,600019,宝钢股份,0.62,0.53,7.6,1166834.33,4.63,10.8924,251837.4695,11.3939,18.5643,14.544,5.4166,49.8468,2.1456,125.8389,88.7337,114.9117,30.2209,29.8793,55.8824,33.2018,0.8994,0.5799,11.2732,614.3251,48.0951,51.9049,0.0521,0.0379,1.0486,0.073,8.9086,0,0,-1
8,600023,浙能电力,0.21,0.28,6.35,377245.41,10.03,12.4806,37583.6755,2.7633,7.2428,37.2784,12.5178,21.5693,1.5362,175.7584,31.0053,-38.536,1.7621,1.795,-34.8837,2.7991,1.6364,1.4412,99.3104,716.7323,62.9326,37.0674,0.19399999999999998,0.0681,1.7633,0.1837,49.4589,0,0,0
10,600027,华电国际,0.17,-0.02,-0.57,-23739.6,-0.4,10.5119,58093.184,5.89,8.471,31.8735,18.0716,14.9406,2.6674,101.2222,26.6185,-98.3617,-5.0681,3.134,-106.366,-4.3806,0.303,0.2623,9.3345,112.9133,26.061,73.939,0.1643,0.0455,113.2393,0.0616,12.8547,0,0,1
11,600028,中国石化,0.67,0.32,5.37,3837300.0,2.19,19.4503,1744955.0,14.4126,33.373000000000005,8.0904,8.8572,30.4837,4.1087,65.7142,27.9344,29.3461,3.9241,4.494,31.5353,3.4358,0.968,0.6118,35.8529,3721.5084,57.2527,42.7473,0.0637,0.0753,2.1454,0.1762,24.6233,0,0,0
12,600029,南方航空,0.24,0.71,15.09,705000.0,7.33,15.6872,96123.0,9.5282,28.8571,9.3564,48.1402,5.6086,6.1495,43.906000000000006,10.9299,8.9582,12.9274,9.7343,7.5758,14.307,0.302,0.2713,10.9126,1276.4967,30.0505,69.9495,0.1786,0.0812,2.0905,0.1161,29.621,-1,-1,-1
13,600031,三一重工,0.49,0.24,7.54,180268.7,6.4,30.1256,28159.07,3.6839999999999997,1.5292,176.5629,3.0843,87.5401,0.7502,359.904,70.768,831.0984,6.5402,-1.3022,926.087,6.5863,1.4799,1.2189,14.5263,321.498,43.4831,56.5169,0.2443,0.1161,3.5486,0.2054,27.4598,0,0,-1
14,600050,中国联通,0.51,0.06,1.68,131194.46,0.63,25.7108,205777.5798,9.708,10.5128,25.683000000000003,70.5902,3.8249,2.2631,119.3054,-0.6572,168.1296,1.3925,-1.0903,167.9654,1.3679,0.3114,0.3054,12.2679,251.6202,39.7648,60.2352,0.3846,0.134,20.0033,0.2225,24.7386,1,1,1
15,600061,国投资本,0.08,0.52,7.18,192724.98,432.66,7.9132,445.4377,0.1205,1.3656,197.7153,3.4128,79.1139,0.0039,69230.7692,2.7708,2.8319,15.0156,15.6394,-8.7719,3.5225,1.2818,1.2803,45.9456,1940.2501,21.7387,78.2613,-7.1363,-0.0222,-1.4629,-0.0284,-3.3975,0,1,1
16,600066,宇通客车,0.17,0.86,13.79,190233.59,10.01,25.6571,18994.9659,8.5797,1.2313,219.2804,6.5877,40.9855,0.7622,354.2377,-12.3005,-17.4624,12.1925,12.0625,-16.5049,12.3248,1.4201,1.2738,17.3989,1199.3086,42.7705,57.2295,-0.2116,-0.1286,-2.0828,-0.2247,-24.8847,0,0,1
17,600068,葛洲坝,0.19,0.47,9.18,258931.69,3.48,12.0612,74308.2302,16.1372,6.4286,41.9998,1.2825,210.5263,0.6768,398.9362,17.3411,28.0862,26.9554,11.9475,0.4283,7.0296,1.5097,0.7101,22.5937,434.0669,31.621,68.37899999999999,-0.0994,-0.0422,-2.1484,-0.0617,-9.3685,1,1,1
18,600085,同仁堂,0.16,0.6,10.15,81932.31,8.37,47.6197,9783.4512,7.1335,7.9504,33.9606,0.9179999999999999,294.1176,0.6987,386.4319,9.97,8.2305,9.3857,11.0425,7.9566,8.5706,3.1672,1.8972,125.576,-1510120.5486,69.3222,30.6778,0.1109,0.0586,0.779,0.1911,23.6083,0,0,1
19,600089,特变电工,0.27,0.55,7.43,185579.56,6.59,22.2402,28126.1316,7.5635,2.6909,100.3382,1.7763,152.0014,0.6028,447.9098,6.7799,12.1773,25.0505,10.3176,0.3123,28.0494,1.367,1.0135,43.1656,511.4036,39.5682,60.4318,-0.0189,-0.0063,-0.2317,-0.0104,-1.4312,0,0,1
20,600104,上汽集团,1.0,2.12,11.69,2463863.72,4.11,13.1858,598419.4182,51.2193,16.1234,16.7458,11.3086,23.8756,1.7388,155.2795,14.2339,3.6704,13.0168,19.7042,1.3372,17.0684,1.0707,0.9064,52.3515,10057.8178,39.5205,60.4795,0.0332,0.0305,0.5941,0.0504,5.9569,0,0,0
21,600118,中国卫星,0.11,0.22,5.1,7936.56,6.01,13.5436,1319.7091,1.1159999999999999,0.3732,723.4727,0.8988,300.4005,0.1534,1760.1043,-59.6201,-66.6415,7.1124,3.2741,10.0,6.3178,1.7477,1.4237,45.1649,-1718.5433,51.8002,48.1998,-0.7547,-0.0868,-11.2595,-0.1801,-19.5443,0,0,1
22,600153,建发股份,0.13,0.58,7.4,163070.51,1.13,4.935,144186.5961,50.8558,36.3601,7.4257,1.9136,141.0953,1.1341,238.0742,65.2636,25.8983,22.0784,25.1509,26.087,9.4893,1.6197,0.7178,16.7789,689.7832,19.8796,80.1204,-0.14400000000000002,-0.1225,-10.5641,-0.1529,-22.8523,0,0,0
23,600157,永泰能源,0.09,0.03,1.72,41160.2,2.39,25.1949,17154.8095,1.3805,4.7642,56.6727,28.5666,9.4516,1.0352,260.8192,124.78,7.4670000000000005,3.3163,12.5034,-12.8947,1.9558,0.4474,0.4349,22.0409,131.5013,27.9154,72.0846,0.1963,0.0316,5.9358,0.0439,8.3772,0,0,0
24,600170,上海建工,0.14,0.21,8.36,189889.45,1.9,10.0368,99539.3805,11.1786,5.7149,47.2449,1.2804,210.8716,0.69,391.3043,13.479000000000001,16.6243,-1.4624,16.9203,-4.5455,17.4345,1.2983,0.6365,38.6462,357.2945,15.901,84.09899999999999,-0.1003,-0.0538,-5.0068,-0.064,-8.855,0,0,0
25,600176,中国巨石,0.22,0.53,13.61,155153.63,24.09,45.29,6439.3176,2.2063,4.2727,63.1919,2.7585,97.8793,0.7959999999999999,339.19599999999997,16.6662,34.6499,11.4335,3.9808,13.2268,11.5283,0.9112,0.7775,20.1613,714.2261,48.6078,51.3922,0.3489,0.0916,1.4402,0.1782,25.6952,0,-1,-1
26,600177,雅戈尔,0.19,0.75,11.51,267788.93,36.27,48.5708,7382.8512,2.0614,34.3368,7.8633,0.3343,807.6578,0.268,1007.4627,-29.8141,-21.9309,3.9032,2.3361,-45.4234,4.426,1.1508,0.7062,30.5073,444.6015,35.9668,64.0332,0.3987,0.0446,1.1,0.0696,11.8933,0,0,0
27,600188,兖州煤业,0.08,0.97,10.36,478339.4,4.01,13.3647,119218.615,24.2708,34.4204,7.8442,29.3345,9.2042,2.285,118.1619,84.0438,380.6411,50.3145,29.7752,369.9807,28.0062,1.1319,1.052,62.4208,446.0908,40.2381,59.7619,0.0687,0.0434,1.4777,0.0726,14.9295,0,0,-1
28,600196,复星医药,0.25,0.99,10.25,241926.69,18.66,58.3937,12959.8129,5.194,5.4808,49.2629,2.9668,91.0071,0.8402,321.3521,21.8258,8.8651,29.2741,33.728,5.3191,30.1499,1.3799,1.2449,95.2277,887.6911,51.7434,48.2566,0.133,0.0305,0.625,0.0632,11.8404,0,-1,-1
29,600208,新湖中宝,0.13,0.2,5.76,173026.04,18.55,18.410999999999998,9324.8769,1.0843,107.2101,2.5184,0.1367,1975.128,0.1117,2417.1889,7.0576,173.8278,34.1251,31.986,157.6923,35.045,2.0037,0.6567,41.9216,288.6674,25.1121,74.8879,0.1861,0.0137,0.9857,0.0183,3.9184,0,0,-1
30,600271,航天信息,0.27,0.61,11.8,112231.44,5.47,16.4919,20493.6307,11.0012,10.8987,24.7736,13.8624,19.4771,1.4773,182.7659,25.3799,20.1759,13.5972,10.8444,19.6078,14.6855,2.9347,2.6551,120.3865,67145.693,60.7296,39.2704,0.0367,0.0393,0.4488,0.1002,14.2861,0,0,-1
31,600276,恒瑞医药,1.24,0.83,17.34,232776.59,23.12,86.5459,10066.1191,3.5734,3.8392,70.3272,1.9436,138.9175,0.8184,329.912,21.8058,22.5802,23.0135,21.2993,0.755,23.0707,9.2193,8.6909,250.0584,-6484.0703,90.6193,9.3807,0.2247,0.1368,0.9486,1.4580000000000002,157.8736,0,0,-1
32,600297,广汇汽车,0.11,0.4,11.39,290758.04,2.59,10.209,112131.8932,15.6816,39.5136,6.8331,6.0909,44.3284,1.7199,156.9859,25.0282,56.6322,28.4093,7.6639,10.2937,14.9535,1.1474,0.8442,45.6156,344.3124,27.9129,72.0871,-0.0203,-0.0194,-0.6745,-0.027000000000000003,-3.9175,0,0,1
33,600309,万华化学,0.49,2.87,38.27,781099.6,20.04,39.0138,38963.5039,14.2513,15.5982,17.3097,4.4589,60.5531,2.11,127.9621,86.1416,211.4927,58.8824,21.6495,147.4138,75.6833,0.8543,0.6264,9.932,1729.4687,42.5273,57.4727,0.1445,0.0897,0.608,0.1561,20.3034,0,0,1
34,600332,白云山,0.21,0.91,8.21,148565.13,9.3,36.9992,15966.9318,9.821,14.3432,18.8243,3.6796,73.3775,0.7988,338.00699999999995,2.7230000000000003,39.3586,5.8928,6.1937,14.9686,5.6996,2.7372,2.3779,168.5823,-1496.9865,69.3403,30.6597,0.1134,0.067,1.1846,0.2186,24.2293,0,0,-1
35,600340,华夏幸福,0.49,2.02,22.81,622845.74,20.16,56.4269,30889.8698,10.4536,2.3226,116.249,0.0773,3492.8849,0.1157,2333.6214,21.2055,40.1083,74.7265,42.8165,27.8481,62.4821,1.5137,0.5343,26.5692,1536.9772,18.3639,81.6361,-0.7262,-0.0667,-3.6039999999999996,-0.0817,-10.9446,0,0,0
36,600346,恒力股份,0.11,0.42,17.84,110188.27,6.75,14.8078,16300.4903,5.7686,232.3035,1.1623,6.9612,38.7864,1.7830000000000001,151.4302,18.2162,72.9721,21.4952,0.9864,61.5385,22.2754,0.8182,0.6331,17.6426,543.4903,33.3594,66.6406,-0.0095,-0.0077,-0.1396,-0.0115,-1.3179,0,-1,-1
37,600362,江西铜业,0.15,0.46,3.35,158066.29,1.01,4.1811,155355.4009,44.865,12.235,22.0678,9.382,28.7785,2.5416,106.2323,10.5821,46.1096,1.7862,11.895999999999999,58.6207,1.8944,1.4591,1.0954,46.0186,1058.3105,51.8018,48.1982,0.0096,0.0155,0.9231,0.0322,3.3363,0,-1,-1
39,600372,中航电子,0.07,0.13,3.51,22074.35,5.46,32.1485,4035.7432,2.2941,0.6898,391.4178,0.8346,323.5083,0.3158,854.9715,4.6136,-4.7186,6.3509,8.0462,-3.4615,5.837000000000001,1.3352,0.9540000000000001,13.6066,267.7934,35.6396,64.3604,-0.255,-0.0562,-4.5823,-0.0873,-10.477,0,1,1
40,600383,金地集团,0.23,0.5,6.13,226883.3,10.97,34.5663,20674.08,4.5803,324.7142,0.8315,0.1747,1545.5066,0.1425,1894.7368,-18.7901,4.9082,10.2175,30.7494,31.5789,13.4968,1.6798,0.8354,33.866,-3409.7323,26.5473,73.4527,-0.0027,-0.0003,-0.0176,-0.0004,-0.0572,0,0,-1
41,600398,海澜之家,0.16,0.56,24.93,251263.5,20.13,40.4595,12478.2008,2.7774,18.3214,14.7369,0.8429,320.3227,0.7068,382.0034,3.4047,4.0717,10.2867,2.175,3.7037,11.0529,1.561,0.7128,56.5109,-3030.8652,44.8719,55.1281,-0.0059,-0.0032,-0.0292,-0.0058,-0.6909,0,0,1
42,600406,国电南瑞,0.36,0.35,9.52,86066.51,12.01,23.5766,7161.9873,2.9485,0.9675,279.0698,2.4029,112.3642,0.457,590.8096,7.9371,10.0283,9.684,8.7431,9.375,9.9463,1.8476,1.5494,37.7782,-4513.8418,51.675,48.325,-0.051,-0.0208,-0.4322,-0.0431,-4.3438,0,0,1
43,600415,小商品城,0.1,0.22,11.2,123693.62,13.83,30.3635,8937.4361,1.6419,127.2842,2.1212,0.9454,285.5934,0.9654,279.6768,58.5326,48.1363,9.3347,-13.4597,46.6667,10.5222,0.8134,0.3193,25.6229,1212.3086,49.9427,50.0573,0.0495,0.0195,0.3675,0.0389,5.1068,0,1,1
44,600438,通威股份,0.17,0.39,12.6,152853.89,7.79,18.7437,19613.403000000002,5.0519,26.6317,10.1383,9.5282,28.3369,2.4235,111.4091,24.9488,73.3496,52.5812,34.4002,36.1342,50.526,0.8927,0.6829,20.6104,1566.0834,52.6042,47.3958,0.0848,0.0662,1.0616,0.1396,17.7583,0,-1,-1
45,600482,中国动力,0.16,0.47,3.17,80732.98,4.89,15.9239,16490.2233,9.4815,2.7478,98.2604,2.1044,128.3026,0.5209,518.3337,20.6206,19.7532,5.9324,5.2997,-14.5455,2.7,2.5732,2.0386,125.0163,1537.7186,63.7834,36.2166,-0.0415,-0.0158,-0.802,-0.0436,-5.4512,0,0,1
46,600489,中金黄金,0.16,0.09,2.29,30412.62,1.2,10.4498,25305.2526,7.3324,123.3397,2.1891,2.2729,118.791,1.6638,162.2791,23.6953,-11.2201,1.2418,-1.9501,-26.6667,0.9139,1.0565,0.3443,20.5189,245.8147,40.0901,59.9099,0.0191,0.0124,1.0109,0.0207,3.3293,0,0,0
47,600498,烽火通信,0.21,0.57,8.04,59682.2,3.96,23.4897,15036.2082,13.4944,2.8592,94.432,1.1059,244.145,0.6832,395.1991,25.3934,17.4944,30.8209,29.0552,11.7647,32.3616,1.3837,0.7452,24.0702,616.1756,36.0439,63.9561,-0.1547,-0.0834,-3.6038,-0.1303,-13.6239,0,1,1
48,600516,方大炭素,0.19,1.16,29.24,201911.73,38.61,74.6597,5229.2768,2.9233,5.0182,53.8042,1.2524,215.5861,0.7659,352.5264,206.0356,3514.9770000000003,42.2918,39.3874,2441.4847,40.9779,3.2429,2.7911,94.2843,30636.4158,74.9395,25.0605,0.3429,0.1551,0.8089,0.6187,68.9939,0,-1,-1
49,600518,康美药业,0.29,0.64,11.5,315097.64,16.14,30.4232,19514.5263,3.9449,5.3133,50.8159,0.9759,276.6677,0.3953,683.0256,18.5857,21.5203,9.0201,23.2606,12.7434,8.9433,2.1499,1.5476,129.7828,660.8042,47.6724,52.3276,0.0782,0.0234,0.4854,0.0446,6.0432,0,0,-1
51,600535,天士力,0.19,1.05,13.66,113853.59,10.2,33.5571,11161.8025,10.3304,1.9406,139.1322,3.6056,74.8835,0.8856,304.878,16.1435,11.4765,7.1989,29.779,13.3011,6.4648,1.2408,1.055,10.5596,721.7978,42.806000000000004,57.193999999999996,-0.0958,-0.0519,-0.9263,-0.0907,-9.4531,0,0,1
52,600547,山东黄金,0.24,0.48,5.63,89470.49,2.32,8.9283,38503.6201,20.7329,187.8423,1.4374,13.2712,20.3448,7.1393,37.8188,2.7192,26.3355,57.2041,76.4329,-5.8824,58.3821,0.7244,0.3577,27.4362,441.2651,40.4588,59.5412,0.0242,0.0221,0.98,0.0371,8.7224,0,0,0
53,600549,厦门钨业,0.11,0.54,8.75,58755.1,5.79,22.8124,10142.3638,9.3337,6.4207,42.0515,1.8574,145.3645,1.1956,225.828,79.7282,203.3696,4.5499,15.9184,281.6254,4.2835,1.2531,0.6229,15.3678,582.2929,47.1226,52.8774,-0.081,-0.0452,-0.9907,-0.0855,-10.6537,0,1,1
54,600566,济川药业,0.12,1.12,24.2,90731.66,21.53,85.0218,4213.6191,5.2044,2.7681,97.5398,2.9324,92.0748,1.4963,180.4451,20.1668,34.336,14.4469,22.0746,31.5728,15.4474,1.851,1.7053,42.0824,-11252.296999999999,70.1427,29.8573,0.2355,0.1774,1.0932,0.5941,63.9811,0,0,1
55,600570,恒生电子,0.27,0.47,11.29,28984.88,17.56,96.8611,1650.578,2.6716,6.0681,44.495,1.0841,249.0545,0.722,373.9612,23.4149,62.6444,12.574000000000002,33.510999999999996,42.4242,12.8639,1.1719,1.1487,22.0036,-26398.5908,60.1398,39.8602,-0.0356,-0.0118,-0.1887,-0.0297,-3.1123,0,1,1
56,600583,海油工程,0.12,0.07,1.29,30212.65,4.41,17.4815,6849.0668,1.5490000000000002,3.4041,79.3161,2.8124,96.0034,0.47600000000000003,567.2269,-14.8681,-73.1114,-0.1038,0.0482,-72.0,-0.0985,2.3044,1.9216,111.9103,238.84099999999998,77.6342,22.3658,-0.0082,-0.0019,-0.1875,-0.0085,-0.8933,0,0,0
57,600585,海螺水泥,0.62,1.85,12.26,980865.37,19.6,32.4358,50038.626,9.4424,70.2527,3.8433,7.0665,38.2084,1.4367,187.9307,31.8576,64.6349,10.5487,10.2214,64.3345,12.870999999999999,1.9355,1.6942,99.6703,7592.0207,73.6477,26.3523,0.1761,0.0756,0.8592,0.2869,42.3448,0,0,-1
59,600606,绿地控股,0.24,0.54,11.2,656263.24,3.63,13.9173,180388.7611,14.8246,6.9091,39.0789,0.3202,843.2230000000001,0.2632,1025.8359,19.9184,38.4085,15.5559,16.0489,10.2041,6.6764,1.3711,0.4204,13.3691,896.8017,11.1532,88.8468,0.1869,0.0437,3.9545,0.0492,6.6051,0,0,0
60,600637,东方明珠,0.23,0.38,3.79,101257.5,8.3,24.7404,12197.9777,4.6174,4.3227,62.461000000000006,5.6647,47.6636,0.5713,472.6063,-20.2113,-41.8181,2.6149,-1.5141,-47.6858,2.735,3.1822,2.9323,149.3324,-2897.8045,81.2792,18.7208,-0.0308,-0.0106,-0.3158,-0.0566,-5.88,0,1,1
61,600660,福耀玻璃,0.34,0.85,11.87,214354.99,15.99,42.8124,13399.5334,5.3414,3.8736,69.7026,2.6265,102.7984,0.9051,298.3096,15.6074,-1.4276,7.2067,8.0793,-2.2989,7.2132,1.413,1.1187,63.4726,929.7510000000001,58.9733,41.0267,0.2332,0.1019,1.4577,0.2483,30.1532,0,0,-1
62,600674,川投能源,0.16,0.65,13.37,285762.95,517.03,45.6007,552.6992,0.1255,1.8101,149.16299999999998,4.8997,55.1054,0.3746,720.7688,-21.0649,2.2593,11.328,12.8967,2.0116,11.3582,0.503,0.4864,37.6112,1459.2742,76.7069,23.2931,0.8965,0.0169,0.1719,0.0726,12.9403,0,0,0
63,600688,上海石化,0.12,0.38,14.65,410149.1,6.01,24.2724,68157.618,6.3108,36.8339,7.3302,8.8074,30.656,4.2121,64.101,24.8659,-0.6118,14.2087,20.465999999999998,-0.2618,14.3378,1.7916,1.2218,79.8409,-3670.2148,72.7661,27.2339,0.0744,0.1391,1.2329999999999999,0.5106,51.9314,0,0,0
64,600690,青岛海尔,0.54,0.93,19.51,568236.17,4.76,29.8998,119189.6136,19.5476,9.0542,29.8204,5.2383,51.5434,1.5729,171.6574,41.4368,44.7091,23.2226,19.7528,48.6443,20.5181,1.0767,0.858,42.2102,916.5391,30.463,69.53699999999999,0.1188,0.098,1.9912,0.141,18.5843,0,-1,-1
65,600703,三安光电,0.3,0.58,12.77,237753.62,37.84,48.3419,6282.5203,1.5404,2.8818,93.6914,2.6572,101.6107,0.5625,480.0,40.0547,58.9478,13.3033,6.9168,56.7568,13.2838,5.95,5.2409,252.6235,4957.6616,77.2286,22.7714,0.3081,0.0787,0.8143,0.3457,107.6993,0,0,-1
66,600705,中航资本,0.2,0.22,8.65,196171.59,50.07,52.8242,3917.2027,0.4363,24.4286,11.0526,86.2366,3.1309,0.046,5869.5652,38.2194,14.4453,8.8781,32.7089,15.7895,8.8527,0.8167,0.8165,73.8155,3504.0267,16.9829,83.0171,-8.2958,-0.1978,-13.0885,-0.2382,-33.6132,0,0,1
67,600741,华域汽车,0.31,1.53,12.35,481641.87,4.64,14.0487,103745.5595,32.9066,4.5909,58.812,12.1298,22.2592,1.4837,181.9775,11.6911,6.9637,8.9665,12.1069,7.8335,8.8163,1.2749,1.1446,52.8277,-14295.3166,41.4848,58.5152,0.0654,0.0588,0.9936,0.1005,12.0081,0,-1,-1
69,600795,国电电力,0.32,0.12,4.65,243122.35,5.49,17.7484,44281.9198,2.2534,7.4123,36.4259,15.0729,17.9129,2.4106,112.0053,7.3549,-53.2786,-0.4406,8.1039,-50.8333,-1.4331,0.2686,0.2383,9.9929,183.7487,26.748,73.252,0.3534,0.0566,4.8265,0.0772,19.9851,0,0,1
70,600809,山西汾酒,0.1,0.93,12.55,80553.08,16.58,69.3862,4855.9288,5.6082,78.69,3.4312,0.7623,354.1913,0.9086,297.1605,42.7965,81.7039,11.3296,22.7808,78.5262,10.7085,1.7526,1.1642,44.4945,-12905.9847,60.6077,39.3923,0.1729,0.0979,0.9737,0.2485,24.9323,0,0,-1
73,600886,国投电力,0.35,0.44,9.94,295281.92,12.19,43.4379,24205.1812,3.5669,7.6355,35.3611,11.8382,22.8075,1.9213,140.5298,9.328,-13.312000000000001,9.5443,5.3575,-13.3957,7.725,0.4416,0.4038,20.2661,290.9733,28.4467,71.5533,0.5747,0.0664,2.3695,0.0928,42.1414,0,0,0
74,600893,航发动力,0.21,0.19,2.33,36493.08,2.8,19.5954,12997.7139,5.7771,1.5507,174.1149,0.7571,356.624,0.3818,707.1765,3.1645,8.1251,59.9277,25.3017,26.6667,68.1729,1.1891,0.7398,39.1687,185.6719,46.2071,53.7929,-0.32,-0.0658,-11.0504,-0.1223,-12.1038,0,1,1
75,600900,长江电力,1.12,0.81,13.46,1775564.7,47.68,61.3692,37232.7516,1.6923,7.4386,36.2972,32.3478,8.3468,3.0504,88.51299999999999,-0.0484,8.702,5.2212,1.1845,-3.3992,5.1726,0.212,0.2058,8.5331,582.9837,42.7511,57.2489,0.743,0.0904,1.5579,0.158,38.24,0,0,0
77,600977,中国电影,0.11,0.38,7.04,70801.84,10.59,21.3465,6680.2729,3.5780000000000003,5.5876,48.3213,4.1782,64.6211,0.5723,471.7805,8.0213,3.1219,5.5889,19.0794,-20.3782,5.5542,2.2966,2.0676,129.6506,-1301.4862,63.726000000000006,36.274,0.4652,0.1831,3.6954,0.5049,54.906000000000006,0,0,1
78,600998,九州通,0.09,0.59,7.55,95491.95,1.75,8.2029,54458.8574,32.1166,4.2063,64.1894,4.7945,56.3145,1.5103,178.7724,20.3964,106.8232,32.5473,26.5192,110.7143,30.8806,1.3051,0.9555,16.5671,343.0359,32.2063,67.7937,-0.0919,-0.1052,-5.1723,-0.1552,-16.3552,0,0,1
80,601006,大秦铁路,0.52,0.76,11.98,1123725.09,26.92,31.5907,41740.5608,2.8076,7.7018,35.0567,17.0826,15.8056,1.6749,161.2037,32.131,119.4314,10.9,8.1821,117.1429,11.2399,1.4089,1.321,75.9608,3833.0239,76.7524,23.2476,0.3354,0.1085,1.2576,0.4665,71.1205,0,0,0
81,601012,隆基股份,0.36,1.12,20.12,224095.38,20.66,34.9948,10846.372,5.4343,3.8403,70.307,4.3469,62.1132,0.7791,346.5537,27.2305,103.8432,27.0584,83.8392,80.6452,26.5219,1.2099,1.0544,49.0011,1875.8174,41.4311,58.5689,0.0657,0.0242,0.3198,0.0413,5.4611,0,-1,-1
82,601021,春秋航空,0.09,1.48,15.14,118787.76,14.1,15.5281,8423.2084,10.5213,85.0979,3.1728,92.8268,2.9086,1.2443,216.9895,28.4378,1.5581,11.1629,4.4928,1.3699,11.1629,1.3995,1.3819,78.0508,931.8888,40.8487,59.1513,0.2106,0.0864,1.4931,0.1461,36.5166,0,0,1
83,601088,中国神华,0.38,1.79,10.74,3564900.0,19.52,41.6901,182535.0,9.1773,11.8791,22.729,8.0211,33.6612,1.4348,188.1795,46.2585,80.5667,-1.8675,-1.0572,105.977,-4.4302,1.0815,0.9635,63.9454,2142.0152,65.5691,34.4309,0.4592,0.1497,1.9747,0.4347,74.9269,0,0,-1
84,601111,中国国航,0.24,0.62,10.34,827850.8,8.9,21.6211,92995.787,6.4025,25.1618,10.7306,38.1768,7.0724,3.8493,70.1426,8.8336,18.5901,26.3761,4.3251,5.0847,27.5903,0.431,0.3992,18.624000000000002,18971.9196,39.4631,60.5369,0.2028,0.0789,1.9664,0.1303,28.0327,0,-1,-1
85,601117,中国化学,0.11,0.26,4.66,129253.18,3.37,13.725999999999999,38345.3884,7.7732,2.7274,98.9954,1.8019,149.8418,0.5603,481.8847,5.0126,-0.9909,5.5609,2.6956,-10.3448,3.9417,1.4642,1.072,42.2103,533.1758,35.7323,64.2677,-0.0237,-0.0106,-0.629,-0.0166,-1.9263,0,0,0
86,601155,新城控股,0.23,0.9,12.81,199184.32,11.81,37.3826,16855.6761,7.4632,472.3363,0.5716,0.20199999999999999,1336.6337,0.1726,1564.3105,42.3312,128.3415,21.6716,50.2931,104.7782,27.0998,1.1089,0.4828,17.5545,982.8096,11.5168,88.4832,-0.2319,-0.0263,-1.9075,-0.0297,-3.7651,-1,-1,-1
88,601212,白银有色,0.03,0.03,1.89,22928.56,0.46,3.2596,48893.9579,7.0119,31.7149,8.5133,5.2938,51.0031,2.0646,130.7759,1.9404,4.6072,-6.8385,11.5279,-5.5556,-12.5535,0.9457,0.5409,18.3904,199.3408,29.1575,70.8425,-0.0025,-0.0028,-0.3627,-0.0039,-0.5,0,0,1
89,601225,陕西煤业,0.32,0.81,20.92,806833.73,20.47,54.2251,39403.6142,3.9403,8.1213,33.2459,18.7748,14.380999999999998,1.4852,181.7937,94.0616,620.7406,34.6957,13.1985,710.0,29.8168,1.0727,1.0343,42.0565,6715.1503,54.9465,45.0535,0.2773,0.1062,0.9098,0.2358,39.5526,0,0,0
91,601238,广汽集团,0.1,1.38,18.14,896211.82,17.44,23.1599,51387.9,7.8957,42.8025,6.308,14.6996,18.3678,1.4066,191.9522,49.43899999999999,59.3209,19.7029,11.1755,58.6207,20.1919,1.4123,1.3056,97.5164,4390.891,57.5105,42.4895,0.0875,0.049,0.5012,0.1153,16.6785,0,0,1
