date,close,open,high,low,volume,MA5,EMA10,MA10,MA20,MA30,MA60,AR,BR,BIAS0,BIAS01,BIAS02,BIAS1,BIAS11,BIAS12,UL0,ML0,LL0,UL1,ML1,LL1,DMA,AMA,DPO,EMA20,EMA30,KValue,DValue,JValue,PSY,WVAD,WR,MR,SR,WS,MS,SS
2013-01-04,150.57299999999998,154.255,154.255,149.162,58370.0,150.57299999999998,150.57299999999998,150.57299999999998,150.57299999999998,150.57299999999998,150.57299999999998,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,150.57299999999998,150.57299999999998,150.57299999999998,1095.9321851400625,150.57299999999998,1095.9321851400625,0.0,0.0,0.0,150.57299999999998,150.57299999999998,42.56823090516379,47.52274363505459,57.4317690948362,50.0,-1012.7705006872244,153.1195,156.23375,159.34799999999998,148.0265,146.04775,144.06900000000002
2013-01-07,148.645,149.80200000000002,149.80200000000002,147.343,41271.0,149.60899999999998,150.22245454545453,150.22245454545453,150.38938095238095,150.4486129032258,150.5097868852459,0.0,100.0,-1.280442044722473,-1.280442044722473,-1.280442044722473,-1.280442044722473,-1.280442044722473,-1.280442044722473,151.53699999999995,149.60899999999998,151.53699999999995,1090.4157865552947,150.38938095238095,1090.4157865552947,0.0,0.0,-1.9279999999999688,150.38938095238095,150.4486129032258,34.6577557886278,43.234414352912324,60.38773148148137,50.0,-739.4094731984304,149.87449999999998,155.52075,161.167,142.96249999999998,141.69674999999998,140.43099999999998
2013-01-08,153.411,147.83700000000002,153.418,147.83700000000002,65286.0,150.87633333333332,150.80219008264461,150.80219008264461,150.67715419501133,150.63973465140478,150.6049086267132,73.90095338983053,-23.86996904024646,1.8848000637564655,1.8848000637564655,1.8848000637564655,1.8848000637564655,1.8848000637564655,1.8848000637564655,154.79132923229525,150.87633333333332,154.79132923229525,1087.4279394573905,150.67715419501133,1085.7034838331429,0.0,0.0,2.8380000000000223,150.67715419501133,150.63973465140478,52.368287809702515,46.27903883850905,34.100540896122126,50.0,28.693268599361588,156.6955,158.93125,161.167,149.7835,145.10725,140.43099999999998
2013-01-09,157.493,153.891,158.366,153.891,53749.0,152.5305,152.01870097670923,152.01870097670923,151.32628236691502,151.08188080292706,150.83074768813245,133.1567796610171,99.1084695393773,4.595777463423068,4.595777463423068,4.595777463423068,4.595777463423068,4.595777463423068,4.595777463423068,159.18862308387278,152.5305,159.18862308387278,1086.6176310607152,151.32628236691502,1083.5488947735766,0.0,0.0,6.920000000000016,151.32628236691502,151.08188080292706,65.6055905244398,52.7212227338193,26.9524871525783,50.0,281.10059681264863,166.27849999999998,167.83375,169.38900000000004,155.25549999999996,145.78774999999996,136.31999999999996
2013-01-10,156.07399999999998,156.86,157.893,154.983,30527.0,153.23919999999998,152.756028071853,152.756028071853,151.77844595101837,151.40395300918985,151.00265759999695,117.6052603669525,251.74255199550504,3.653377431544836,3.653377431544836,3.653377431544836,3.653377431544836,3.653377431544836,3.653377431544836,159.8346964513674,153.23919999999998,159.8346964513674,1087.6724000956556,151.77844595101837,1080.7639804210844,0.0,0.0,5.501000000000005,151.77844595101837,151.40395300918985,70.139431150074,58.527292205904196,35.30301431756459,50.0,185.3023793057875,165.16899999999995,167.279,169.38900000000004,154.14599999999993,145.23299999999995,136.31999999999996
2013-01-11,153.717,155.506,156.547,152.71200000000002,37009.0,153.868,152.93075024060698,152.93075024060698,151.96307014615948,151.55318184730666,151.09165243278395,99.23913932749767,154.20237310481346,2.088023749277782,2.088023749277782,2.088023749277782,2.088023749277782,2.088023749277782,2.088023749277782,159.35019364608385,153.31883333333332,159.35019364608385,1086.770518222868,151.96307014615948,1078.2890641494207,0.0,0.0,3.144000000000034,151.96307014615948,151.55318184730666,66.03447032370293,61.0296849118371,51.02011408810543,50.0,85.36091695734366,161.0035,165.19625000000002,169.38900000000004,149.98049999999998,143.15024999999997,136.31999999999996
2013-01-14,152.378,151.708,153.018,147.56799999999998,68183.0,154.61459999999997,152.83025019686025,152.83025019686025,152.0025872750967,151.60639592167396,151.1338277628566,82.13652753162629,104.24178154825154,1.8508244824843465,1.198754092699227,1.198754092699227,1.570339616532791,1.198754092699227,1.198754092699227,158.80707033559628,153.18442857142855,158.80707033559628,1088.4708857821959,152.0025872750967,1079.5354030308274,0.0,0.0,1.8050000000000068,152.0025872750967,151.60639592167396,59.248720334946725,60.43603005287364,62.81064948872748,50.0,101.90523262136604,155.328,162.35850000000002,169.38900000000004,144.30499999999998,140.31249999999997,136.31999999999996
2013-01-15,153.418,151.91899999999998,154.328,150.486,52635.0,154.616,152.9371137974311,152.9371137974311,152.13738848699225,151.72327360414664,151.2087186558777,89.05933917734501,58.61095063868071,1.6846026215730892,1.8894489715951917,1.8894489715951917,1.6077925760647913,1.8894489715951917,1.8894489715951917,158.4753933279958,153.21362499999998,158.4753933279958,1089.8067335372357,152.13738848699225,1080.7265753888332,0.0,0.0,3.809000000000026,152.13738848699225,151.72327360414664,57.869826378307046,59.580628828018106,63.00223372744021,50.0,150.77551035004691,158.257,163.71050000000002,169.16400000000004,147.45899999999997,142.11449999999996,136.76999999999995
2013-01-16,149.889,149.162,150.471,148.201,69501.0,153.0952,152.38291128880726,152.38291128880726,151.92325625013586,151.60493337162106,151.16544919175055,91.47518259849807,63.425104458817984,-1.7317847905828534,-0.45426470881231634,-0.45426470881231634,-1.9360878818090388,-0.45426470881231634,-0.45426470881231634,158.22721674429738,152.84422222222221,158.22721674429738,1090.5276765547615,151.92325625013586,1081.097698187872,0.0,0.0,-0.9873333333333107,151.92325625013586,151.60493337162106,46.27893774641382,55.146731800816674,72.8823199096224,50.0,193.37918335569518,151.65700000000004,160.41050000000004,169.16400000000004,140.859,138.81449999999998,136.76999999999995
2013-01-17,149.256,149.154,151.112,148.812,36201.0,151.73160000000001,151.8143819635696,151.8143819635696,151.66923184536103,151.45338928312938,151.10284430021773,100.08900989580754,35.85155148095943,-2.5993348960318134,-0.8746588033711084,-0.8746588033711084,-2.935497626108345,-0.8746588033711084,-0.8746588033711084,158.0274293178582,152.4854,158.0274293178582,1090.7459043613817,151.66923184536103,1081.296101358144,0.0,0.0,-3.274499999999989,151.66923184536103,151.45338928312938,36.63749921550212,48.97698760571182,73.65596438613122,50.0,177.89431058534322,151.64999999999998,159.934,168.21800000000002,141.32499999999996,139.28399999999996,137.24299999999997
