date,close,open,high,low,volume,MA5,EMA10,MA10,MA20,MA30,MA60,AR,BR,BIAS0,BIAS01,BIAS02,BIAS1,BIAS11,BIAS12,UL0,ML0,LL0,UL1,ML1,LL1,DMA,AMA,DPO,EMA20,EMA30,KValue,DValue,JValue,PSY,WVAD,WR,MR,SR,WS,MS,SS
2017-12-05,30.0,27.85,31.0,27.83,424483.19,27.306,26.680892000121673,26.680892000121673,25.28257716100045,24.537929101699405,23.56534792289571,177.7642770352384,268.7265917602994,17.739403453689164,34.64991023339317,34.64991023339317,17.58319417343684,34.64991023339317,34.64991023339317,30.15909906814096,26.31,30.15909906814096,51.83837609698013,25.28257716100045,40.53194253020055,0.40300000000000225,0.040300000000000225,4.731999999999999,25.28257716100045,24.537929101699405,78.08979596476722,69.6842825781492,52.87325580491316,50.0,1470.6861480907962,34.905,36.1975,37.489999999999995,28.415,23.2175,18.020000000000003
2017-12-06,30.17,29.1,31.18,29.0,238724.56,28.351999999999997,27.315275272826824,27.315275272826824,25.748046002809932,24.901288514492993,23.781893892636834,200.60024009603924,301.7574692442879,16.381638163816394,35.412926391382406,35.412926391382406,19.014309116613187,35.412926391382406,35.412926391382406,30.890021852520576,26.631666666666664,30.890021852520576,53.32494628831786,25.748046002809932,40.0767705648456,0.6473333333333393,0.10503333333333416,4.690000000000001,25.748046002809932,24.901288514492993,81.79633121297871,73.72163212309236,57.572233943319645,50.0,1582.4732619272665,35.75,36.8,37.849999999999994,29.080000000000005,23.460000000000004,17.840000000000003
2017-12-07,30.53,30.31,31.29,29.65,185650.84,29.215999999999998,27.8997706777674,27.8997706777674,26.20347019301851,25.264431190977316,24.003143273206117,196.7741935483875,274.28998505231664,16.497074535741543,30.497969651634953,37.02872531418312,19.27813708598617,34.9506970418225,37.02872531418312,31.520111869163078,26.931538461538462,31.520111869163078,54.43937215898489,26.20347019301851,39.42884785102016,0.7044615384615405,0.1754794871794882,5.127142857142861,26.20347019301851,25.264431190977316,85.18910641231317,77.54412355283263,62.254157833871574,83.33333333333334,1506.7218681955262,36.489999999999995,37.28,38.06999999999999,29.71,23.720000000000002,17.730000000000004
2017-12-08,29.88,30.0,30.39,29.19,165916.84,29.752,28.25981237271878,28.25981237271878,26.55361588892151,25.56220982381749,24.195827100314112,184.48979591836755,270.04160887655996,13.84302768605537,21.54576271186441,34.111310592459596,14.684766239528416,28.293776009512023,34.111310592459596,31.81734295108187,27.142142857142858,31.81734295108187,55.52729586590347,26.55361588892151,38.80109366695825,0.7818571428571417,0.2536652014652024,4.376249999999999,26.55361588892151,25.56220982381749,85.16302975885995,80.08375895484173,69.92521734680528,75.0,1370.6559907529886,33.97,35.425,36.879999999999995,28.380000000000003,24.245,20.11
2017-12-11,30.29,29.7,30.88,29.23,148907.58,30.174,28.62893739586082,28.62893739586082,26.90946199473851,25.867228544861522,24.395636047844796,187.5365141187934,226.08187134502896,14.54682969872684,20.25806451612903,35.95152603231597,13.609733929892451,26.943443922914234,35.95152603231597,32.13390031960795,27.352,32.13390031960795,56.44450141646713,26.90946199473851,38.389755779931576,1.041999999999998,0.3578652014652022,4.597777777777779,26.90946199473851,25.867228544861522,86.58879914230226,82.25210568399524,73.57871876738119,75.0,1364.4721098664256,33.095,34.2125,35.33,29.055,26.1325,23.21
2017-12-12,30.1,30.0,31.19,29.45,124838.61,30.194,28.896403323886123,28.896403323886123,27.21332275714437,26.140310574225296,24.582664374144965,189.00184842883604,220.978260869565,10.749984669160497,19.12300142472693,35.09874326750449,8.997469854698448,24.756411236518698,35.09874326750449,32.34114491322852,27.523750000000003,32.34114491322852,57.27429452905365,27.21332275714437,37.85003341054518,1.2262499999999967,0.4804902014652018,4.159000000000006,27.21332275714437,26.140310574225296,86.87053346551232,83.7915816111676,77.63367790247815,66.66666666666666,1289.9545521377054,32.59,33.67,34.75,29.130000000000003,26.75,24.369999999999997
2017-12-13,29.68,29.7,30.49,29.38,95438.13,30.095999999999997,29.038875446815915,29.038875446815915,27.448244399321098,26.368677633952696,24.74979013236972,190.66427289048556,211.4541832669321,6.826634673065393,16.483516483516482,33.213644524236976,4.708981225985684,21.151536624760148,33.213644524236976,32.433033932969224,27.650588235294123,32.433033932969224,57.88740965536587,27.448244399321098,37.24222038522355,1.5734117647058774,0.6378313779357896,2.9669999999999987,27.448244399321098,26.368677633952696,83.33158474888629,83.6382493237405,84.25157847344892,66.66666666666666,1211.6471936176813,30.614999999999995,32.0975,33.58,28.324999999999996,27.5175,26.71
2017-12-14,30.03,29.69,30.88,29.42,107361.73,29.996000000000002,29.2190799110312,29.2190799110312,27.69412588510004,26.604891980149297,24.922911767373993,196.58194566170187,200.92936802973958,4.579488072436014,18.21504892588012,34.78456014362657,3.660929367110403,22.24109260711,34.78456014362657,32.55659900775723,27.78277777777778,32.55659900775723,58.19970339771341,27.69412588510004,36.51948568662941,1.8232222222222134,0.820153600158011,2.7509999999999977,27.69412588510004,26.604891980149297,82.69303290043747,83.32317718263948,84.5834657470435,66.66666666666666,1177.6695229220263,30.99,32.19,33.39,28.89,27.990000000000002,27.090000000000003
2017-12-15,33.03,30.1,33.03,30.09,229914.44,30.625999999999998,29.91197447266189,29.91197447266189,28.202304372233368,27.019415078204183,25.1887179389355,222.06654991243622,207.07803992740455,12.627869970447842,29.51036612262903,48.24955116696589,13.001863819319187,33.08299743090684,48.24955116696589,33.26292113241027,28.05894736842105,33.26292113241027,58.54319590208646,28.202304372233368,35.78178469803323,2.1300526315789483,1.0331588633159057,5.393999999999998,28.202304372233368,27.019415078204183,88.46202193362498,85.03612543296798,78.18433243165396,75.0,1405.1173393095887,35.400000000000006,36.135000000000005,36.870000000000005,31.560000000000002,28.455000000000002,25.35
2017-12-18,31.67,32.8,32.97,31.39,141866.91,30.901999999999997,30.231615477632452,30.231615477632452,28.532561098687335,27.319452815094238,25.401218990117943,198.98674980514687,235.5839416058392,6.126780228986329,23.266877135319827,42.14542190305207,7.237512951507208,25.74750229937861,42.14542190305207,33.55032093465784,28.2395,33.55032093465784,34.634471255379566,28.532561098687335,9.925528744620435,2.298500000000004,1.2630088633159062,3.746000000000002,28.532561098687335,27.319452815094238,86.98720085089866,85.68648390561154,83.08505001503727,66.66666666666666,1213.1073394580337,34.620000000000005,35.725,36.83,30.82,28.125,25.43
2017-12-19,31.55,31.73,32.24,30.98,86696.17,31.192,30.471321754426548,30.471321754426548,28.819936232145686,27.592391343152673,25.602818367491125,191.75257731959005,204.44444444444426,4.602972868431239,21.622142554257763,41.606822262118484,6.247926548488452,23.020654252932367,41.606822262118484,34.074204149313765,28.702999999999996,23.331795850686227,35.54103528913154,28.819936232145686,9.443726615630366,2.295857142857148,1.4522945776016207,3.1560000000000024,28.819936232145686,27.592391343152673,85.53450322767266,85.6358236796319,85.83846458355035,58.333333333333336,1141.1858465586715,33.78,35.230000000000004,36.68000000000001,30.129999999999995,27.929999999999996,25.729999999999997
2017-12-20,32.09,31.45,33.45,31.45,122902.71,31.674,30.765626889985356,30.765626889985356,29.13137087670324,27.882559643594437,25.81551284724551,206.4801178203265,198.1188863807372,6.581787987821763,21.968833143291544,44.03052064631957,8.081717089270391,21.941345301800006,44.03052064631957,33.92420953669696,29.082,24.23979046330305,36.21152861699336,29.13137087670324,9.62420834445789,2.320000000000004,1.6195612442682872,3.3400000000000034,29.13137087670324,27.882559643594437,85.28549283037982,85.51904672988121,85.98615452888399,58.333333333333336,1132.217981387823,35.16000000000001,36.34,37.52000000000001,31.090000000000003,28.2,25.309999999999995
2017-12-21,30.9,31.5,31.69,29.65,144829.81,31.848000000000003,30.79005836453347,30.79005836453347,29.299811745588645,28.07723321497544,25.982217344057133,182.95528191834308,210.8289768483941,2.708991191623737,16.02728581262908,38.68940754039496,3.734793174054349,14.83204729921635,38.68940754039496,33.77951123324276,29.279000000000003,24.77848876675725,36.44528262564073,29.299811745588645,10.168003196624698,2.255478260869573,1.7746629165090906,1.6759999999999984,29.299811745588645,28.07723321497544,79.22258661810265,83.42022669262168,91.81550684165975,50.0,1038.5420660845161,32.15,34.815,37.480000000000004,28.119999999999997,26.755,25.39
2017-12-22,30.45,30.46,31.06,29.95,57688.95,31.332,30.728229570981927,30.728229570981927,29.40935348410401,28.23031494304154,26.128702021301162,180.8657465495625,175.80543272267823,-0.16938965083876098,11.460208034652085,36.66965888689406,-0.859308946498436,10.86449369569118,36.66965888689406,33.870526477781944,29.451500000000003,25.032473522218062,36.28808577884154,29.40935348410401,10.760125203208128,2.2381666666666717,1.9202938688900435,0.8440000000000047,29.40935348410401,28.23031494304154,70.01935882067058,78.95327073530464,96.82109456457277,41.66666666666667,994.7497597273909,31.305,34.2775,37.25000000000001,27.504999999999995,26.677499999999995,25.849999999999994
