date,close,open,high,low,volume,MA5,EMA10,MA10,MA20,MA30,MA60,AR,BR,BIAS0,BIAS01,BIAS02,BIAS1,BIAS11,BIAS12,UL0,ML0,LL0,UL1,ML1,LL1,DMA,AMA,DPO,EMA20,EMA30,KValue,DValue,JValue,PSY,WVAD,WR,MR,SR,WS,MS,SS
2015-01-21,12.933,11.744000000000002,12.933,11.744000000000002,942.0,12.933,12.933,12.933,12.933,12.933,12.933,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.933,12.933,12.933,39.944663666504205,12.933,39.944663666504205,0.0,0.0,0.0,12.933,12.933,66.66666666666666,55.55555555555554,33.333333333333314,50.0,22.608,13.527499999999998,13.824749999999998,14.121999999999998,12.3385,11.446750000000002,10.555000000000003
2015-01-22,14.231,14.231,14.231,14.231,222.0,13.582,13.169,13.169,13.056619047619048,13.016741935483871,12.97555737704918,100.0,100.0,10.03634114281296,10.03634114281296,10.03634114281296,10.03634114281296,10.03634114281296,10.03634114281296,14.88,13.582,14.88,40.11183855540857,13.056619047619048,40.11183855540857,0.0,0.0,1.298,13.056619047619048,13.016741935483871,77.77777777777777,62.96296296296295,33.333333333333314,50.0,11.304,16.717999999999996,16.717999999999996,16.717999999999996,14.231,11.744000000000002,9.257000000000003
2015-01-23,15.658,15.658,15.658,15.658,274.0,14.274000000000001,13.621545454545455,13.621545454545455,13.304369614512472,13.187145681581686,13.063506315506583,100.0,-100.0,21.070130673470963,21.070130673470963,21.070130673470963,21.070130673470963,21.070130673470963,21.070130673470963,16.499784056611663,14.274000000000001,16.499784056611663,41.24071813042384,13.304369614512472,40.07975163650595,0.0,0.0,2.7249999999999996,13.304369614512472,13.187145681581686,85.18518518518518,70.37037037037035,40.740740740740705,50.0,7.536,19.571999999999996,19.571999999999996,19.571999999999996,15.658,11.744000000000002,7.830000000000004
2015-01-26,17.224,17.224,17.224,17.224,571.0,15.011500000000002,14.276537190082644,14.276537190082644,13.677667746463666,13.447587895673191,13.199915944506365,100.0,-100.0,33.178690172427125,33.178690172427125,33.178690172427125,33.178690172427125,33.178690172427125,33.178690172427125,18.211884508148984,15.011500000000002,18.211884508148984,42.433868621295986,13.677667746463666,39.73417545354525,0.0,0.0,4.291,13.677667746463666,13.447587895673191,90.12345679012344,76.95473251028804,50.617283950617235,50.0,5.652,22.704,22.704,22.704,17.224,11.744000000000002,6.264000000000003
2015-01-27,18.949,18.949,18.949,18.949,1229.0,15.799000000000001,15.12607588279489,15.12607588279489,14.179699389657602,13.802517708855566,13.388410503702877,100.0,-100.0,46.51666280058766,46.51666280058766,46.51666280058766,46.51666280058766,46.51666280058766,46.51666280058766,20.055344534926657,15.799000000000001,20.055344534926657,44.174593977682804,14.179699389657602,39.48220780431642,0.0,0.0,6.016000000000002,14.179699389657602,13.802517708855566,93.41563786008228,82.44170096021945,60.493827160493765,50.0,4.5216,26.154000000000003,26.154000000000003,26.154000000000003,18.949,11.744000000000002,4.5390000000000015
2015-01-28,20.840999999999998,20.840999999999998,20.840999999999998,20.840999999999998,2387.0,17.380599999999998,16.165152995014,16.165152995014,14.814108971594973,14.256613340542305,13.632757700302783,100.0,-100.0,61.145905822314994,61.145905822314994,61.145905822314994,61.145905822314994,61.145905822314994,61.145905822314994,22.044910042210525,16.639333333333333,22.044910042210525,46.209725895012795,14.814108971594973,39.07023762203413,0.0,0.0,7.907999999999998,14.814108971594973,14.256613340542305,95.61042524005485,86.83127572016458,69.27297668038406,50.0,3.768,29.937999999999995,29.937999999999995,29.937999999999995,20.840999999999998,11.744000000000002,2.6470000000000056
2015-01-29,22.923000000000002,22.923000000000002,22.923000000000002,22.923000000000002,3077.0,19.119,17.393852450466,17.393852450466,15.586384307633548,14.815735060507318,13.937355808489578,100.0,-100.0,68.77484906493889,77.24425887265137,77.24425887265137,72.30341361796258,77.24425887265137,77.24425887265137,24.199226912119656,17.537,24.199226912119656,48.43733867697753,15.586384307633548,38.387390219398256,0.0,0.0,9.990000000000002,15.586384307633548,14.815735060507318,97.07361682670323,90.24538942234413,76.58893461362592,50.0,3.2297142857142864,31.615000000000002,31.615000000000002,31.615000000000002,22.923000000000002,14.231,5.538999999999998
2015-01-30,25.212,25.212,25.212,25.212,3917.0,21.0298,18.815333823108546,18.815333823108546,16.50310961166845,15.48646183079717,14.307016273785,100.0,-100.0,76.62883564522907,94.94316863836697,94.94316863836697,80.38890438302278,94.94316863836697,94.94316863836697,26.53430507791807,18.496375,26.53430507791807,50.686482346510445,16.50310961166845,37.23874855973432,0.0,0.0,11.629999999999999,16.50310961166845,15.48646183079717,98.04907788446882,92.84661890971903,82.44170096021944,50.0,2.826,34.766,34.766,34.766,25.212,15.658,6.103999999999999
2015-02-02,27.729,27.729,27.729,27.729,11503.0,23.1308,20.436000400725174,20.436000400725174,17.572242029604787,16.276303003003804,14.74708131398877,100.0,-100.0,84.7183825733604,114.40501043841336,114.40501043841336,86.04653937737409,114.40501043841336,114.40501043841336,29.067127589439636,19.522222222222222,29.067127589439636,53.38748651301648,17.572242029604787,36.02486525930021,0.0,0.0,13.454999999999998,17.572242029604787,16.276303003003804,98.69938525631254,94.79754102525018,86.99385256312544,50.0,2.512,38.233999999999995,38.233999999999995,38.233999999999995,27.729,17.224,6.719000000000001
2015-02-03,30.504,30.504,30.504,30.504,10625.0,25.4418,22.266545782411505,22.266545782411505,18.803838026785282,17.19421893829388,15.263701598776024,100.0,-100.0,93.07551110829799,135.86174901414986,135.86174901414986,89.93828026069225,135.86174901414986,135.86174901414986,31.819082786828098,20.620399999999997,31.819082786828098,56.23067276593344,18.803838026785282,34.39955026616261,0.0,0.0,15.4925,18.803838026785282,17.19421893829388,99.13292350420835,96.24266851823623,90.46215854629202,50.0,2.2608,42.059,42.059,42.059,30.504,18.949,7.394000000000002
