date,open,close,high,low,volume
2016-04-14,31.4,33.28,33.28,31.023,109678.0
2016-04-15,34.801,32.464,35.298,32.395,273710.0
2016-04-18,31.768,30.854,31.768,30.625,137754.0
2016-04-19,30.973,30.535,31.301,30.227,98511.0
2016-04-20,30.416,27.821,31.013,27.483,160157.0
2016-04-21,27.92,26.986,28.02,26.946,85011.0
2016-04-22,26.836,27.542,27.542,26.359,81323.0
2016-04-25,27.373,26.966,27.373,26.399,65988.0
2016-04-26,27.015,27.513,27.552,26.777,54843.0
2016-04-27,27.344,26.896,27.523,26.757,82479.0
2016-04-28,27.025,27.214,27.443,25.902,76841.0
2016-04-29,26.896,26.638,27.075,26.568,47957.0
2016-05-03,26.667,27.562,27.602,26.031,74723.0
2016-05-04,27.433,27.562,28.149,27.344,75302.0
2016-05-05,27.373,27.9,28.04,27.373,56877.0
2016-05-06,28.04,26.697,28.586,26.648,101834.0
2016-05-09,26.2,24.868,26.29,24.669,62292.0
2016-05-10,24.908,24.957,25.176,24.729,32499.0
2016-05-11,25.365,24.808,25.504,24.679,31610.0
2016-05-12,24.341,25.027,25.385,23.714,43805.0
2016-05-13,24.858,24.689,25.275,24.54,32474.0
2016-05-16,24.55,25.902,27.155,24.54,66139.0
2016-05-17,25.912,25.753,26.051,25.355,62170.0
2016-05-18,25.643,24.351,25.643,23.973,65889.0
2016-05-19,24.162,24.748,25.335,24.112,80053.0
2016-05-20,24.182,24.579,24.609,23.794,85952.0
2016-05-23,24.778,25.176,25.335,24.679,107910.0
2016-05-24,25.156,24.52,25.156,24.251,97704.0
2016-05-25,24.828,25.146,25.733,24.709,195234.0
2016-05-26,24.748,24.719,24.788,23.685,188368.0
2016-05-27,24.361,25.116,25.415,24.291,236497.0
2016-05-30,24.609,24.52,24.917,24.062,175238.0
2016-05-31,24.619,26.23,26.399,24.52,267244.0
2016-06-01,26.359,26.329,26.896,26.011,234652.0
2016-06-02,26.439,26.846,26.976,26.26,185102.0
2016-06-03,26.846,27.662,27.821,26.707,287201.0
2016-06-06,27.731,27.075,27.821,26.906,180769.0
2016-06-07,27.025,26.916,27.165,26.449,128789.0
2016-06-08,26.737,26.866,27.284,26.548,137363.0
2016-06-13,26.26,24.182,26.349,24.182,191004.0
2016-06-14,23.754,23.665,24.112,23.247,141685.0
2016-06-15,23.197,24.44,24.758,23.177,123297.0
2016-06-16,24.808,24.003,24.838,23.863,125914.0
2016-06-17,24.162,24.212,24.669,24.023,90820.0
2016-11-07,26.635,26.635,26.635,26.635,23134.0
2016-11-08,27.512,28.529,28.897,27.153,502027.0
2016-11-09,27.731,27.791,28.17,26.944,277046.0
2016-11-10,28.07,29.725,30.482,27.422,358615.0
2016-11-11,29.605,28.708,29.605,28.21,238225.0
2016-11-14,28.409,28.14,29.007,27.99,148937.0
2016-11-15,28.03,28.618,28.768,28.01,119163.0
2016-11-16,28.648,28.379,29.306,28.349,129078.0
2016-11-17,28.04,27.602,28.21,27.562,104686.0
2016-11-18,27.661,27.611,27.96,27.532,64338.0
2016-11-21,26.914,26.655,27.203,26.565,136433.0
2016-11-22,26.724,26.974,27.163,26.714,90622.0
2016-11-23,27.003,27.183,27.881,27.003,111190.0
2016-11-24,27.043,26.605,27.073,26.575,69456.0
2016-11-25,26.595,26.365,26.625,25.419,82541.0
2016-11-28,26.276,26.286,26.595,26.116,46266.0
2016-11-29,26.116,24.92,26.166,24.531,218958.0
2016-11-30,24.771,25.07,25.399,24.741,86256.0
2016-12-01,24.89,25.139,25.209,24.721,57993.0
2016-12-02,25.02,24.292,25.07,23.923,81400.0
2016-12-05,24.123,24.571,24.92,24.003,65254.0
2016-12-06,24.472,24.362,24.87,23.953,58886.0
2016-12-07,24.322,26.794,26.794,24.292,193123.0
2016-12-08,27.512,26.186,27.791,26.076,416536.0
2016-12-09,25.608,26.326,26.864,25.518,269713.0
2016-12-12,25.718,23.824,25.777,23.694,232584.0
2016-12-13,23.505,23.724,24.033,23.206,113002.0
2016-12-14,23.395,22.717,23.475,22.199,256588.0
2016-12-15,22.588,23.734,24.073,22.588,307466.0
2016-12-16,23.485,23.584,23.883,23.305,158096.0
2016-12-19,23.614,23.345,23.614,23.136,100403.0
2016-12-20,23.275,23.614,24.242,23.236,141817.0
2016-12-21,23.704,23.903,23.973,23.505,108678.0
2016-12-22,23.804,23.545,23.814,23.345,84601.0
2016-12-23,23.574,23.385,24.013,23.325,98989.0
2016-12-26,23.056,23.684,23.694,22.448,106850.0
2016-12-27,23.505,23.475,23.694,23.405,67290.0
2016-12-28,23.684,23.236,23.684,23.156,56347.0
2016-12-29,23.216,23.066,23.455,23.036,46857.0
2016-12-30,23.126,22.907,23.196,22.747,52435.0
2017-01-03,22.946,23.255,23.425,22.887,52995.0
2017-01-04,23.255,23.564,23.704,23.116,75932.0
2017-01-05,23.584,23.465,23.714,23.355,60731.0
2017-01-06,23.425,22.956,23.475,22.897,68811.0
2017-01-09,22.907,23.166,23.166,22.747,47192.0
2017-01-10,23.126,23.096,23.674,23.026,98045.0
2017-01-11,23.086,22.737,23.106,22.528,77040.0
2017-01-12,22.737,22.458,22.857,22.458,46340.0
2017-01-13,22.328,21.76,22.498,21.75,73671.0
2017-01-16,21.76,20.155,21.77,19.587,103687.0
2017-01-17,20.066,20.504,20.704,19.448,76889.0
2017-01-18,20.245,19.936,20.335,19.936,44934.0
2017-01-19,19.826,19.936,20.285,19.637,49858.0
2017-01-20,19.757,20.345,20.464,19.757,59501.0
2017-01-23,20.325,20.315,20.514,20.235,53853.0
2017-01-24,20.235,20.036,20.454,19.976,53834.0
2017-01-25,19.946,20.106,20.235,19.936,34646.0
2017-01-26,20.145,20.215,20.285,20.125,34066.0
2017-02-03,20.265,20.066,20.295,19.936,26565.0
2017-02-06,20.106,20.564,20.594,20.086,55914.0
2017-02-07,20.544,20.494,20.634,20.255,54026.0
2017-02-08,20.484,20.684,20.734,20.315,52093.0
2017-02-09,20.664,20.783,20.993,20.584,58257.0
2017-02-10,20.684,20.484,20.773,20.444,54380.0
2017-02-13,20.434,22.538,22.538,20.385,105260.0
2017-02-14,22.279,22.039,22.458,21.83,125189.0
2017-02-15,22.079,21.95,22.767,21.91,162894.0
2017-02-16,21.681,21.85,21.91,21.431,65805.0
2017-02-17,21.73,21.85,22.548,21.681,97014.0
2017-02-20,21.85,22.219,22.398,21.72,80617.0
2017-02-21,22.249,22.687,23.375,22.029,121532.0
2017-02-22,22.438,22.269,22.578,22.129,75787.0
2017-02-23,22.239,22.179,22.408,21.93,55045.0
2017-02-24,22.219,22.338,22.578,22.059,53342.0
2017-02-27,22.328,21.83,22.328,21.8,56340.0
2017-02-28,21.94,21.97,21.99,21.69,35432.0
2017-03-01,21.97,21.89,22.109,21.83,35171.0
2017-03-02,21.93,21.82,22.069,21.74,42021.0
2017-03-03,21.72,22.049,22.069,21.681,47692.0
2017-03-06,22.129,22.378,22.608,22.089,63606.0
2017-03-07,22.368,22.528,22.598,22.249,53714.0
2017-03-08,22.528,22.249,22.598,22.149,45122.0
2017-03-09,22.119,22.069,22.368,22.039,38315.0
2017-03-10,22.059,22.408,22.877,22.009,70458.0
2017-03-13,22.408,22.299,22.448,22.009,42395.0
2017-03-14,22.328,22.338,22.707,22.209,60516.0
2017-03-15,22.219,22.029,22.229,21.93,43996.0
2017-03-16,22.049,22.189,22.378,22.049,42934.0
2017-03-17,22.139,21.88,22.408,21.85,76788.0
2017-03-20,21.681,21.391,21.83,21.192,83266.0
2017-03-21,21.381,21.222,21.511,21.102,45276.0
2017-03-22,21.212,20.953,21.212,20.704,50820.0
2017-03-23,20.933,21.112,21.322,20.684,49458.0
2017-03-24,21.102,21.152,21.292,20.973,42240.0
2017-03-27,21.182,21.013,21.401,21.003,35091.0
2017-03-28,20.963,21.192,21.431,20.953,52749.0
2017-03-29,21.232,20.843,21.342,20.803,46803.0
2017-03-30,20.714,20.026,20.833,19.846,65219.0
2017-03-31,20.116,20.225,20.415,20.056,38048.0
2017-11-21,22.253,22.253,22.253,22.253,29952.0
2017-11-22,23.462,24.481,24.481,21.794,323330.0
2017-11-23,25.769,26.928,26.928,25.769,163248.0
2017-11-24,27.966,26.968,28.945,25.969,460712.0
2017-11-27,26.968,25.559,28.076,25.29,270503.0
2017-11-28,25.549,26.508,26.948,24.78,238425.0
2017-11-29,26.069,24.91,26.179,24.65,196596.0
2017-11-30,24.481,26.179,27.117,24.481,260023.0
2017-12-01,26.189,27.167,27.966,25.669,262779.0
2017-12-04,27.367,28.146,28.646,27.217,285619.0
2017-12-05,27.817,29.964,30.963,27.797,424483.0
2017-12-06,29.065,30.134,31.143,28.965,238724.0
2017-12-07,30.274,30.493,31.253,29.614,185650.0
2017-12-08,29.964,29.844,30.354,29.155,165916.0
2017-12-11,29.664,30.254,30.843,29.195,148907.0
2017-12-12,29.964,30.064,31.153,29.415,124838.0
2017-12-13,29.664,29.644,30.453,29.345,95438.0
2017-12-14,29.654,29.994,30.843,29.385,107361.0
2017-12-15,30.064,32.99,32.99,30.054,229914.0
2017-12-18,32.761,31.632,32.93,31.352,141866.0
2017-12-19,31.692,31.512,32.201,30.943,86696.0
2017-12-20,31.412,32.052,33.41,31.412,122902.0
2017-12-21,31.462,30.863,31.652,29.614,144829.0
2017-12-22,30.423,30.414,31.023,29.914,57688.0
2017-12-25,30.264,31.163,31.932,30.264,65824.0
2017-12-26,30.963,30.863,31.372,30.603,51037.0
2017-12-27,30.833,29.684,30.833,29.654,82332.0
2017-12-28,29.225,29.165,30.194,29.105,57646.0
2017-12-29,29.175,29.814,30.064,29.175,51219.0
2018-01-02,29.964,31.163,31.462,29.525,75712.0
2018-01-03,31.033,30.743,31.592,30.423,47940.0
2018-01-04,30.523,31.522,32.531,30.523,98130.0
2018-01-05,31.522,31.822,32.491,31.163,65631.0
2018-01-08,30.963,30.563,31.442,30.114,83556.0
2018-01-09,30.923,30.963,31.113,30.264,34758.0
2018-01-10,30.763,30.663,31.153,30.324,28616.0
2018-01-11,30.513,29.614,30.623,29.345,61382.0
2018-01-12,29.495,29.754,29.904,29.305,36066.0
2018-01-15,29.834,28.326,29.834,28.196,48859.0
2018-01-16,28.186,28.756,28.945,27.297,66378.0
2018-01-17,28.476,29.275,29.844,28.046,53185.0
2018-01-18,29.075,28.656,29.355,28.406,44791.0
2018-01-19,28.905,28.366,28.905,27.877,35944.0
2018-01-22,28.116,29.694,30.154,27.807,71860.0
2018-01-23,29.575,29.515,29.954,29.125,45225.0
2018-01-24,29.165,30.683,31.153,29.165,79482.0
2018-01-25,30.713,33.42,33.75,30.713,166241.0
2018-01-26,33.38,32.861,33.46,32.181,102085.0
2018-01-29,32.841,32.161,32.96,31.662,62423.0
2018-01-30,32.062,32.101,32.691,31.602,34313.0
2018-01-31,31.612,29.515,31.612,28.915,82804.0
2018-02-01,29.545,30.294,30.543,29.265,73196.0
2018-02-02,29.974,31.412,32.062,29.065,69457.0
2018-02-05,30.354,32.111,32.831,30.354,54296.0
2018-02-06,31.812,30.423,31.812,29.565,61501.0
2018-02-07,31.093,32.271,32.741,30.433,83839.0
2018-02-08,31.942,32.781,33.45,31.862,68702.0
